label,tanggal,judul,narasi
1,2-May-20,DAPUR TEMPAT MASAK NASI ANJING TERBAKAR,Langsung di bayar tunai oleh Allah!! DAPUR TEMPAT MASAK NASI ANJING TERBAKAR.!! GOSONG SAMPAI KE TIANG JEMURANNYA
1,22-Apr-20,PT. HEBAT milik Kaesang anak Jokowi melalui Kemenkop dapat Rp.200 M utk pelatihan UKM,PT. HEBAT milik Kaesang anak Jokowi melalui Kemenkop dapat Rp.200 M utk pelatihan UKM
1,1-Apr-20,China memang bener jahat mengirim baju bundle pakaian bekas di pakai orang Yg sudah mati akibat virus,Yaa Allah â€¦China memang benerâ€ jahat â€¦mengirim bajuâ€ bundle pakaian bekas di pakai orangâ€ Yg sudah mati akibat virus â€¦jgn beli apaâ€pun barang dr China â€¦
1,31-Mar-20,"Efek Kejut Ciri Khas Gubernur, Angka Mayat Di Mark-Up",APAKAH INI â€œEFEK KEJUTâ€ YG TERBARU ??? INI CIRI KHAS GUBERNUR GUEâ€¦..!! NTAR YG DIPECATâ€¦â€¦PARA PENGGALI KUBUR YG SALAH KASI INFORMASIâ€¦â€¦.. ANGKA â€œMAYATâ€ AZA BERANI DI MARK-UPâ€¦ GAK ADA KAPOK2-NYA. KURANG APAâ€¦.COBA ???!!!
1,3-Mar-20,Tes Sederhana Untuk Mengenal Virus Corona Hanya Dalam Sepuluh Detik,"Tes sederhana untuk mengenal Virus Corona hanya dalam sepuluh detik tanpa urusan ke Dokter atau Laboratorium, yang belum diketahui siapa pun!"
1,19-Feb-20,"Foto Merobek, Membakar Dan Kencingi Al-Quran, Wanita Ini Langsung Mendapat Azab Dari Allah","Dengan tatapan dingin, wanita muda itu menunjukkan sebuah buku bersampul biru, berukuran lebih besar dari buku saku. Rupanya itu adalah Al-Qurâ€™an. Berlatar bendera Slovakia di dalam kawasan"
1,17-Dec-19,Air Nanas Panas Sembuhkan Kanker,"Sebarkan cinta keluar!
 
 Nanas panas ~ dapat membunuh sel kanker!
 
 Potong 2 hingga 3 serpihan nanas tipis dalam secangkir, tambahkan air panas, itu akan menjadi â€œair alkaliâ€, minum setiap hari, itu baik untuk siapa saja.
 
 Air nanas panas melepaskan zat anti kanker, yang merupakan kemajuan terbaru dalam pengobatan kanker yang efektif di bidang medis."
1,21-Jul-19,"KALAU SAYA MENGUNDURKAN DIRI, EMANG ADA YG SANGGUP MEMBANGUN INDONESIA","KALAU SAYA MENGUNDURKAN DIRI, EMANG ADA YG SANGGUP MEMBANGUN INDONESIA"
1,25-Apr-19,Warga madura potong tangan pelaku kecurangan yang mencoblos 100 surat suara pemilu 2019,"Warga madura potong tangan pelaku kecurangan yang mencoblos 100 surat suara pemilu 2019â€ serta â€œini bukti QISHOS yg main coblos 100 surat suara dicoblos sendiri, masyarakat madura lalu memotong tangan pelaku"""
1,18-Apr-19,Habib Rizieq Shihab Serukan Coblos Jokowi,Video sumber berisikan konten Habib Rizieq Shihab yang menyerukan mencoblos Jokowi
1,27-Dec-18,Kinerja Jokowi Bikin UAS Jatuhkan Pilihannya,"Di Portal Daring:

Jakarta â€“ Sikap Ustad Abdul Somad (UAS) menyusul Tuan Guru Bajang(TGB) untuk mendukung Jokowi melanjutkan jabatan sebagai presiden RI karena kinerjanya yang sangat baik."
1,27-Nov-18,ARTIS AGNEZ MO MENINGGAL AKIBAT DIBUNUH,"Beberapa hari tak keluar rumah, Agnez Mo ditemukan tewas di salon"
0,17-Oct-18,Taman Impian Jaya Ancol Bantah Menggratiskan Tiket Masuk Mulai 14 Oktober hingga 6 Bulan Kedepan,Jelas hoax
0,25-Jun-18,Beberapa Tokoh Gereja di Bekasi Bantah Buat Perjanjian Bersama dengan Cawalkot Rahmat Effendi,"Kami merasa bahwa ini harus diluruskan, karena merugi bagi kami juga. Saya katakan ini tidak benar,"
1,26-Apr-18,"Calon Gubernur Sulawesi Selatan, Nurdin Halid Bertemu dengan Komisioner KPUD secara Diam - diam","â€œSepertinya ada yang panik dan menggunakan pelbagai cara untuk menjatuhkan NH-Aziz. Termasuk dengan menyebarkan berita bohong atau hoax, yang sumber informasinya tidak jelas dan tidak dapat dipertanggungjawabkan,â€ kata Juru bicara NH-Aziz, Muhammad Nasir, Rabu (18/4)."
0,2-Apr-18,Prabowo Bantah Ditawari Rp. 15 Triliun untuk Menjadi Cawapres Jokowi,"â€œDari mana (informasi) itu. Saya nggak tahu,â€ kata Ketua Umum Partai Gerindra, Prabowo Subianto, Minggu (1/4) kemarin."
1,14-Feb-18,Pembangunan Bangunan Kuliah Akademi Komunitas Negeri Tidak Terkait Kepentingan Agama Tertentu,Pembangunan Bangunan Kuliah Akademi Komunitas Negeri Tidak Terkait Kepentingan Agama Tertentu
0,26-Dec-17,Ibadah di Gereja HKBP Filadelfia Bekasi Diganggu Speaker,"Harusnya gk perlu bgini.. toh jg urusan surga neraka pribadi masing-masing.. Tkp: Bekasi, Jawa Barat, Indonesiaâ€.
(2) â€œAnda merasa â€œMuslimâ€ terzolimi oleh media? pernah media membahas masalah sprti ini? jangan merasa terzolimi hny karena kasus Buni Yani! RT"
1,15-Nov-17,Toyota Kadal Meluncur Bulan April 2018,"Namanya: Toyota Kadal
Launching: April 2018
OTR Jabodetabek: Rp. 37.000.000
Semoga ?
Mari Bergabung Bersama Kami Sekarang Juga :Â http://bit.ly/2vNLTFKâ€"
1,15-Nov-17,"Tolak Radikalisme, Rizieq Shihab Diusir Raja Salman dari Arab Saudi","Tolak Radikalisme, Rizieq Shihab Diusir Raja Salman dari Arab Saudi"
1,18-Sep-17,: Waspada Dokter Palsu PKI tularkan HIV/AIDS Lewat Jarum Suntik,Waspada Dokter Palsu PKI tularkan HIV/AIDS Lewat Jarum Suntik
1,11-Sep-17,PANADOL P-500 ADALAH TISU BASAH YANG DIKERASKAN,"Melalui sebuah akun facebook, si pengguna menyatakan jika panadol p-500 terbuat dari tisu basah yang dikeringkan lalu dibentuk menyerupai pil. Meski sudah beredar sejak awal tahun tepatnya 28 februari 2017, namun isu ini kembali merebak seiring berjalannya waktu.
 Dalam statusnya, tak lupa pihak tak bertanggung jawab tersebut mencantumkan satu gambar panadol (yang sebenarnya adalah paracetamol) dan satu video dengan klaim : â€œjangan beli dan ambil panadol ini, ia adalah tisu basah yang dikeraskan, bila terkena air akan menjadi sehelai tisu yang akan membalut tali perut"
1,16-Apr-17,: Editan Poster Acara Jakgram Yang menunjukan 3 Jari,Editan Poster Acara Jakgram Yang menunjukan 3 Jari
1,7-Sep-16,Foto Pembantaian dan Pembakaran Umat Muslim Myanmar karena Tidak Mau Pindah Agama,Pembantaian Umat Muslim Myanmar dengan dibakar karena tidak mau pindah Agama. Mudah2an mereka masuk surga.
1,6-Jul-16,"Demi pencitraan, shaf sholat di Padang dimundurkan","UJI NYALI RAKYAT MINANGKABAU
 
 Cie cieeeâ€¦ Lagi coba ngrayu nih yeeeâ€¦ Tes nyali urang Minang."
1,22-Sep-15,Jokowi Hendak Minta Maaf kepada PKI/Keluarga PKI,â€œJokowi Mau Minta Maaf pada eks PKI. Apakah Ini Another TEST THE WATER???
1,20-Aug-20,"Bendera ISRAEL di Burj Khalifa Dubai, United Arab Emirates ","Bendera ISRAEL di Burj Khalifa Dubai, United Arab Emirates (UAE). Era Baru dalam Sejarah Perdamaian Timur Tengah telah dimulaiâ€¦.â€"
1,4-Aug-20,Lelang Online oleh PT Pegadaian,"Banyak sahabat Pegadaian yang bilang Pegadaian tidak pernah melakukan penjualan barang jatuh Tempo Secara online , memang dulu tidak pernah tapi sekarang karena meningkatnya nasaba pengadai dan pitur pitur lain membuat nasaba Pegadaian sering antri lama jadi kami memutuskan barang jatuh Tempo akan di jual cepat dan secara sistem online atau sistem pengiriman"
1,2-Aug-20,Paus Jenis Nun Terdampar di Pantai Nunhila,"Sore tadi, Selasa 21 Juli 2020. Di pantai Nun Hila Kupang, Terdampar Seekor Ikanâ€¦* *Disebut sebut ini Paus Jenis NUN, Yaitu Jenis Paus yang sempat Menelan Nabi Yunus a.s"
1,23-Jul-20,Megawati Anak Pungut Soekarno,RACHMAWATI BUNGKAM MU.LUT MAK BANTENG SOAL RUU BPIP. BILANG SAMA MEGAWATI JANGAN BICARA PANCASILA DIA HANYA ANAK PUNGUT SUKARNO
1,30-Jun-20,Survei Masyarakat untuk Publikasi Data BNPT,Survei Masyarakat untuk Publikasi Data BNPT
1,21-Jun-20,"Artikel #MakzulkanJKWBubarkanPDIP Trending, RUU HIP Dituding Ide Megawati","#MakzulkanJKWBubarkanPDIP Trending, RUU HIP Dituding Ide Megawati"
1,5-Jun-20,Gubernur Kalbar memakai sepatu di dalam masjid,Setinggi Apepun pangkat dan jabatanmu Tidak dibenarkan Memakai sepatu didalam masjid!!!!
1,3-Jun-20,Seorang Pesepeda Meninggal Di Monas Akibat Kehabisan Oksigen Karena Memakai Masker,Bersepeda jangan memakai maskerâ€¦.. Keterangan nya begini Menarik napas adalah mengambil O2 dari udara dan menghembuskan napas adalah mengeluarkan CO2 ke udara. Kelebihan kadar CO2 dalam tubuh adalah berbahaya. Bersepeda adalah exercise apalagi bila cepat dan menanjakâ€¦.kebutuhan O2 bertambahâ€¦frekwensi napas dan nadi meningkat. Apabila memakai masker akan terjadi rebreathing dalam arti ada CO2 yang terisap kembali yang lama2 mengakibatkan naik nya kadar CO2 dalam darah dan bisa mengakibatkan keracunanâ€¦..salah satu gejalanya pusing dan mual. Dalam keadaan tidak latihan pk masker tidak akan apa apaâ€¦.bisa saja terjadi sedikit kenaikan CO2 tapi tidak sampai terjadi keracunan. Karena nya bersepeda zaman covid pergilah ke tempat yang sepi dan udaranya besih. Masker tetap dibawaâ€¦.dipakainya kalo istirahat atau ketemu teman.
1,8-May-20,SMKN 12 Jakut Tidak Memasang Foto Presiden Jokowi,Kadrun binti kadal gurun tak memasang foto Presiden Jokowi? Ini SMK Negeri druuuuun ! Bukan SMK punya Nenek Loe druuuun !
1,27-Apr-20,Pilkada 2020 Sumenep Siap Digelar,Rakyat Sumenep Menentukan
1,26-Apr-20,Beberapa Negara Membuang Jenazah Pasien Covid-19 Ke Laut,#some countries throw covid 19 infected DEAD BODIES into the seas all stop to eat seafood This is really disgusting and ridiculous act
1,25-Apr-20,"Jokowi: Sengaja Saya Bedakan Mudik & Pulang Kampung, untuk Mengelabui Virus Corona",Strategi ampuh..
1,17-Feb-20,"Pesan Berantai Cipularang longsor lagi, di km.118, Kanan kiri jalan, jalan terancam putus bila longsoran lanjut","Cipularang longsor lagi, di km.118, Kanan kiri jalan, jalan terancam putus bila longsoran lanjut â€¦..
 
 Mungkin ada yg baru plg dari bandung dan sebaliknya pd hari ini bs share kabar terkini ?"
1,11-Dec-19,Video pasien kabur ditangkap security,"Di duga tidak bisa membayar tagihan, pasien ini kabur dari salah satu RS di kawasan Grogol. Yaelah security nya galak bener ya, orang lagi sakit di tampol."
1,28-Nov-19,"Muncul Isu Seputar Penculikan Anak, Kepolisian Sidoarjo Paastikan Tidak Benar","Kapolresta Sidoarjo, Kombes Pol Zain Dwi Nugroho: â€œSejak awal beredarnya kabar itu, petugas langsung melakukan klarifikasi ke berbagai pihak. Hasilnya tidak ada peristiwa seperti yang dikabarkan itu,"
1,16-Nov-19,"Mahfud MD: Jika Tidak Ada Yang Jemput Guru Saya, Biar Saya Saja Yang Jemput HRS","Ketua DPR, Puan Maharani, berencana akan menghubungi Menko Polhukam Mahfud MD untuk membahas soal pencekalan Imam Besar FPI, Habib Rizieq Syihab. Mahfud mengaku siap untuk berbicara dengan Puan soal tersebut."
1,10-Oct-19,Foto pelaku penusukan Wiranto adalah dukun pribadinya Jokowi,kerjaan buzzer jkwiâ€¦katanya rajin sholat smpe jidat item..trnyta pelaku penusukan dukun pribadinya jokowiâ€¦wkwkkwk aktingnya ketahuan..besok bikin akting lg..kmren ninoyâ€¦skrg penusukan wiranto..hhh klo bener teroris yg melakukan enak langsung pake bom pasti..ngapain pake pisauâ€¦pisau ninja pula tuh..jngan2 pisau buag potong pisangku digerai anak presiden
0,9-Oct-19,Tiga Bank BUMN Tidak Suntikkan Modal Ke Bank Muamalat,"Sempat mengemuka bahwa Bank Muamalat akan disuntikkan dana oleh sejumlah bank Badan Usaha Milik Negara (BUMN). Atas beredarnya isu tersebut, Bank Negara Indonesia (BNI), Bank Mandiri, dan Bank Rakyat Indonesia (BRI) memberikan bantahan bahwa akan menyuntikkan dana ke Bank Muamalat."
1,10-Sep-19,Foto Proses Produksi Mobil Esemka,"BUKA MATAMU LEBAR LEBAR PRETTâ€¦
 
 INI PROSES PRODUKSI MOBIL ESEMKAâ€¦"
1,28-Jul-19,visa bebas dijadikan sarana rakyat China datang ke Indonesia cari pekerjaan,"Investasi dan visa bebas tlh dijadikan sarana rakyat China datang ke Indonesia cari pekerjaan, bahkan sdh ada yg punya KTP. Pernyataan Ibu Aviliani semoga menyadarkan kita bhy yg dihadapi. 400 Juta Pengangguran Tiongkok akan Merangsek ke Indonesia"
0,10-May-19,"Klarifikasi dari Dinkes terkait Informasi Ramuan Minyak Tanah yang Bisa Mengobati Penyakit Asam Urat, Kolesterol, dan Tekanan Darah Tinggi","Begni cara mengobati penyakit asam urat,kolestrol,tekanan darah tinggi..
Bahan yg di gunakan.."
1,5-May-19,Saksi Prabowo-Sandi di PPK Amalatu Mati Ditebas Lehernya Sampai Putus,"innalillahi wa inna ilaihi Rojiâ€™unâ€¦

Telah meninggal dunia saudara kita Ade Samsul Hehanussa SAKSI PAS di PPK AMALATU, MALUKU"
1,25-Apr-19,Segerombolan WNA Cina Berseragam Tentara dan Bersenjata di Kalimantan Utara,"Sementara masyarakat indonesia disibukan dgn Ricuh Pemilu ada info tentara cina sdh masuk di daerah Apung, vidio ini direkam masyarakat apung secara diam2 dr depan rumahnya,mohon dicek TNI apa benar?"
1,3-Mar-19,Atau ini bukti kecintaannya terhadap NKRI harga mati?,Kabar gembira nih buat para sobat zina dan feminist laknat
1,1-Mar-19,Selain itu juga ada kolom agama di kosongkan,"VIRALIN BIAR MASYARAKAT TAU..
SUNGGUH MIRIS KEADAAN NEGERI INI..
KTP Pertama dengan agama: Kepercayaan Terhadap Ketuhanan YME sudah terbit"
1,20-Feb-19,ALAT BANTU PAK DE CANGGIH,"Alat bantu pak de canggih banget ya,,,kerenn"
1,12-Jan-19,Panglima TNI salam dua jari biarkan cebong bunuh diri,"Panglima TNI salam dua jari.
biarkan cebong bunuh diri hahaha..
laporkan tuh bongâ€¦"
1,21-Jul-18,Aplikasi Game Talking Angela Berbahaya Khususnya Untuk Anak-Anak,meresahkan bagi para orang tua.
1,26-Jun-18,Bangkai KM Sinar Bangun Ditemukan,"""BANGKAIâ€ KM SINAR BANGUN DITEMUKAN"
1,18-Apr-18,Apa Ini yang Disebut NKRI Harga Mati?,Apa ini yang disebut NKRI harga mati????? Dan kalian menuduh kami tidak cinta NKRI hanya karena minta penista agama dipenjarakanâ€¦.
1,20-Mar-18,HEINEKEN BAGI BAGI BIR GRATIS,"Dalam rangka ulang tahun ke-140, Heineken memberikan secara gratis 4 barel (5 liter) bir untuk kamu. Klik http://heineken.com-xxxxx dan sebarkan pesan ini"
1,5-Mar-18,"KK dan NIK Anda Bisa Dipakai Orang Lain, Waspadalah!","Bingung kan?
 Speechless lah. .
 https://www.jpnn.com/kemenpan/news/kk-dan-nik-anda-bisa-dipakai-orang-lain-waspadalah?page=1"
1,22-Jan-18,: Zulkifli Hasan Sebut 5 Fraksi di DPR Dukung LGBT,"Kalau jaman dulu nilai-nilai begitu diagungkan, akhlakul karimah. Ibu ibu, sekarang ini masyaallah
Bahkan sekarang di DPR lagi ramai soal LGBT. Dulu di kampung saya, orang selingkuh itu aib. Sekarang ini minta diakui oleh negara, laki-laki pacaran sama laki-laki. Coba bayangkan.
Dan dalam keadaan itulah, lama-lama juga diam. Perempuan boleh sama perempuan.
Di DPR, keputusan MK kemarin ada UU pornografi lagi dibahas soal ini
Bayangkan ibu-ibu, sudah ada 5 partai yang nggak apa-apa. Lima, lima"
0,16-Jan-18,"Tidak Tahu Malu,Anies Baswedan Claim Kemegahan Baru Stadion Gelora Bung Karno Karena Idenya","Tidak Tahu Malu,Anies Baswedan Claim Kemegahan Baru Stadion Gelora Bung Karno Karena Idenya"
0,15-Jan-18,: Dimana TNI dan POLRI dalam Isu Komunisme atau PKI ?,massa menolak seminar PKI
0,27-Dec-17,Membumikan Bikini di Tempat Umum dengan Selfie,"Btw. Inilah Revolusi Mental Pancasila ala Jokowi, membumikan bikini di tempat umum dengan selfie. â€œFor woman, just use bra & panties is OK OK aja dan bisa selfie with Mr President.â€ Aku cuma mau kasih tau inilah Icon Negara Kamu! Bukan OWI namanya klo tidak begitu, yang jadi aurat agama harus di lawan, pesta kawinin anak dibulan Asyura-Arbain, agama nyuruh tutup aurat doi proklamirkam anti Tuhan dengan selfienya. Ya inilah junjungan Islam NUsantara dan Syiah Imam 9 Naga ??"
1,12-Aug-17,"RS Gatot Subroto Jkt, sdh mulai ada pengobatan tumor ganas/ kanker CELL CURE","RS Gatot Subroto Jkt, sdh mulai ada pengobatan tumor ganas/ kanker CELL CURE, tlh berhasil menyembuhkan kanker stadium 4, tanpa operasi, tanpa chemo therapyâ€¦
 Equipment tsb hibah oleh pemerintah Jerman.
 Teknologi tsb hanya ada di Jerman dan Indoesia...."
0,6-Dec-16,AWAN HITAM MENYEDOT AIR LAUT,"Astagfirullah
 Apakah ini tanda tanda akhir zaman semakin dekatt
 waallahualam
 Kejadian langka AWAN HITAM MENYEDOT AIR LAUT dalam beberapa menit yang membuat heboh warga.."
0,30-Nov-16,: Ustadz AA Gym Pimpin Ribuan Umat Bela Islam Se Jawa Barat Pada 30 November ke Jakarta,"Beredar info disertai foto yang menyebutkan bahwa pada tanggal 30 november 2016, KH Gymastiar atau AA Gym melakukan konsolidasi dengan memimpin keberangkatan puluhan ribu umat Islam se Jawa Barat untuk aksi bela Islam jilid 3 yang tergabung dengan para mujahid pejalan kaki ciamis"
1,18-May-16,Foto seorang adik menyuapi kakaknya dalam kondisi menyedihkan,"Tinggal hanya gubug yang bertikar kayu, beratap gerami, namun adek ini tetap setia merawat kakanya yang sedang sakit tanpa orang tuanya. Dengan bantuan tetangga,,,, adakah yang sudi aminkan? semoga mereka diberi sehat dan diberi rezeki berlimpahâ€¦ amiiiinnnn"
0,28-Nov-15,Jokowi Lebih Memilih Helikopter Buatan Luar Negeri Dibandingkan Buatan PT Dirgantara Indonesia,"INSTING MAKELAR
 
 AKU Awalnya kaget, membaca berita dari berbagai Media nasional soal Pembelian Hellikopter Presiden jokowi.
 Dalam berita banyak disebutkan PT.DI Produksi Hellikopter sendiri jenis EC-725 dan lebih canggih, kenapa Pemerintah membeli Helikppter VVIP AW101 produksi Italia dan Inggris itu ?"
1,22-Aug-20,Kambing Melahirkan Anak Babi,Viral loor kambing melahirkan anak babi desa balong anyar kec.lekok kab.pasuruan
1,27-Jul-20,Virus Baru bernama SFTS dari China,SFTS virus baru dari yg terjadi di China. Akankah juga sampai kenegara kita
1,2-Jul-20,Foto Uya Kuya Menghipnotis Wapres Maruf Amin,Uya Kuyaâ€™ Saya Coba Akan Menghipnotis Pak Maâ€™ruf Amin Apakah Beliau Jujur Dan Tau Tentang RUU HIP Yang Ngotot Di Usulkan PARTAI BANTENG Yang Ingin Mengganti PANCILA Dan Apakah Beliau Menyetujui Tentang RUU HIP ituðŸ˜‚ðŸ˜‚ðŸ˜‚??? Jawabannyaâ€™Cukup Kalian Yang Bisa Menilai.
1,16-Jun-20,Foto Megawati Potong Tumpeng Di Atas Meja Berlogo PKI,#2020 JANGAN PILIH KADER PDIP TERBUKTI SARANG PKI DAN KORUPTOR.INGAT SUARA ANDA MENENTUKAN NASIB BANGSA INI.JIKA INGIN REZIM INI TUMBANG JANGAN PILIH KADER DARI PARTAI PDIP
1,2-May-20,Warga Jombang Jadi Korban Modus Penipuan Ilmu Gendam,"AWAS MODUS PENIPUAN..!!! ONOK SURVEY KESEHATAN ( SALES OBAT TAPI GAWE GENDAM ) MODUSE MERIKSO / SURVEY KESEHATAN KARO TAKONâ€ ,UJUNG UJUNGE BAYAR DUIT PERIKSO KARO NEBUS OBAT ATUSAN EWU"
1,1-May-20,Foto wafat beberapa minggu yg lalu seorang penulis wanita dari Kuwait Nadiah al Jar rahimahallah,Telah wafat beberapa minggu yg lalu seorang penulis wanita dari Kuwait Nadiah al Jar rahimahallah â€¦ Menjelang wafatnya ia menulis makalah ini di dalam buku hariannya :
1,28-Apr-20,"Corona Merebak, Gibran Salahkan Rakyat Tak Patuhi Aturan Pemerintah","Banyaknya warga yang terkena virus corona baru (Covid-19) karena tidak mengikuti aturan pemerintah seperti menghindari kerumunan, tidak mudik lebih dulu. â€œApabila kita semua patuh dengan berbagai anjuran pemerintah dan tenaga ahli, Insya Allah wabah ini segera usai dan aktivitas akan normal kembali,â€ kata Putra sulung Presiden Joko Widodo (Jokowi) Gibran Rakabuming Raka dalam sebuah video di Solo, Jawa Tengah, Jumat (24/4/2020)."
1,21-Apr-20,Azan Dapat Melemahkan Virus Corona,Percaya Atau Tidak Suara Adzan Dapat Meminimalisir Virus Corona Penemuan ilmuwan d Eropa..
1,31-Mar-20,Jokowi anak kandung dari SULAMI,"Presiden Joko Widodo kau adalah anak anjing. Nama anjing itu ialah Sudjiatmiâ€¦Presiden Jokowi sebenarnya bukan anak Anjing, Sebab Jokowi anak kandung dari SULAMI. Seharusnya Jokowi Jangan memalsukan ibu kandung yang telah melahirkan dirinya, Agar seluruh rakyat indonesia bisa menghormati dan menghargai diri-nya."
1,15-Jan-20,Video Serangan ratusan roket dan rudal Iran ke Basis Militer Amerika Serikat,Perang dimulai? Iran Akui Hantam Basis AS dengan 9 Roket dan Puluhan Rudal. Sumber video : FP Seword
1,19-Dec-19,PLN Bantah Meminta Uang untuk Pemasangan Tutup Pengaman Box KWH Meteran Listrik,"Kami pastikan PLN tidak pernah menjual apa pun kecuali jualan listrik atau stroom,"
1,18-Dec-19,Bawang Merah Mampu Tangkal Racun Ular Kobra,"BAWANG MERAH DIKUNYAH SAMPE HALUS LETAKKAN DI BAGIAN YG DIGIGIT
 
 @DAPAT info dari grup Sebelah,
 Barang x ada manfat ya buwat
 Sobt FB. Mengatasi gigitan ular berbisa berdasarkan Pengalaman pribadi Mas DAIMAN"
1,9-Oct-19,Perangkat anti pengenalan wajah demonstran Hong Kong,Hong Kong protestor anti-face recognition device (Perangkat anti pengenalan wajah demonstran Hong Kong)
